NOMBRE EST.,BIC. DISPONIBLES,DIR.
f391a394-67f2-4dad-873c-c934a2d2a362,18,5051
1835246516012366338,14,1835246516012366338
00d3e65e-b614-4408-aaa9-939ed96ce645,20,3739
5b4a4b20-539b-47c1-9228-1f1f124b3ec9,22,4488
66dc42a0-0aca-11e7-82f6-3863bb44ef7c,15,479
1817432709747753390,30,1817432709747753390
eab2749b-2f79-4797-a0a6-0579b27e6929,26,3881
fe6f022b-7fdb-44fe-80bb-cbfc500959bf,2,3984
66dd9dba-0aca-11e7-82f6-3863bb44ef7c,19,3232
66de0dfd-0aca-11e7-82f6-3863bb44ef7c,20,3336
3fed8016-0be0-47f5-8663-2e850ec47288,18,4574
6fefe1b3-5f0d-47aa-b1dd-cec211239950,10,4489
e3470e29-934c-41f1-8fe7-82135ed2d620,4,4734
1845676917264180046,27,1845676917264180046
7cd61426-ed98-434e-9235-56ed856fead6,14,4135
c72970e7-7f1a-4671-bf55-fc34be7c9413,15,3704
66dcc920-0aca-11e7-82f6-3863bb44ef7c,36,3061
5864d88d-a0fd-40ad-beee-896118d9360d,17,4381
8dfff4bd-0f3c-43af-bc55-a63850f66c6b,16,3913
1890927910885612334,27,1890927910885612334
a7c09fde-76e8-4a56-b61d-8ca940432efd,9,3884
1835249197527877718,33,1835249197527877718
992da9aa-87a6-4034-a24e-6a749593972f,6,4561
2ec1235f-a043-4e3a-9ba1-56f7dd4624b7,15,3591
66ddef2d-0aca-11e7-82f6-3863bb44ef7c,19,3317
1945126022626996350,40,1945126022626996350
66de0c43-0aca-11e7-82f6-3863bb44ef7c,25,3332
26599393-b967-44a6-a998-cb72ca53cd9e,7,4018
66dd4423-0aca-11e7-82f6-3863bb44ef7c,42,3144
0e8bfd72-c494-4d3e-85e2-4f98b801fe3b,5,4994
186092d1-a431-45db-8198-d5ba13334d79,20,4095
340036c3-2787-4998-9a77-fe54f352d619,38,4348
1828966490867110420,24,1828966490867110420
66de1a1f-0aca-11e7-82f6-3863bb44ef7c,4,3355
f3525aa7-9d69-4ea2-9278-4df92db1afa1,25,4353
66dcc3e5-0aca-11e7-82f6-3863bb44ef7c,43,3056
66dc11a7-0aca-11e7-82f6-3863bb44ef7c,20,434
1828967499459705054,14,1828967499459705054
a4c9faeb-2234-457d-ad56-1ab14104b538,15,4806
1dba415a-2c46-419e-838d-7e068b8d7d6f,11,4389
66dbefee-0aca-11e7-82f6-3863bb44ef7c,13,400
66dc7802-0aca-11e7-82f6-3863bb44ef7c,50,504
ab29ce96-c2e8-4929-b27b-e0fe4aae17d5,11,4170
1828966227118051662,17,1828966227118051662
3575749f-123a-4a80-870d-7ca7c7f9c8a9,29,3617
bcd3ee0f-21d7-4cc8-ac45-ccea48b6fc1b,19,4764
1828968327357059242,11,1828968327357059242
66dcba5e-0aca-11e7-82f6-3863bb44ef7c,2,3042
66dde7dc-0aca-11e7-82f6-3863bb44ef7c,4,3300
9b0c2c99-214f-4e15-b476-1626c03a9e4e,40,4691
66dbc860-0aca-11e7-82f6-3863bb44ef7c,6,357
1860188331547447938,22,1860188331547447938
7c7cb750-6613-48a4-bfae-9240968f1fad,33,4726
1828969634783171152,33,1828969634783171152
c0f952d9-538e-4836-b936-fa97123cbf13,2,3868
1857515306802639416,2,1857515306802639416
7b0227aa-bbf5-4731-a49a-765b4afac483,23,4337
c466f15e-715f-411e-904e-1a71fb574cdd,49,4693
66dbf140-0aca-11e7-82f6-3863bb44ef7c,70,403
7e70b65e-00c1-40d5-984d-17232a4ee05e,41,4297
5fdf435f-6080-4b1d-966c-3b9d08450c4d,19,3929
60c5a043-1367-4a27-96ee-394ba60e2154,2,3570
44a43ebf-cacf-4251-9ceb-e1c331ef1673,23,4396
66dc8382-0aca-11e7-82f6-3863bb44ef7c,29,525
7a8bf573-275f-41d5-ad8b-1ff9ee7c2dce,34,4289
66dd1eb2-0aca-11e7-82f6-3863bb44ef7c,40,3112
8066575c-f8e9-4e14-95ea-8d25ceeae2ca,30,4475
66db28b5-0aca-11e7-82f6-3863bb44ef7c,29,116
66dc0e99-0aca-11e7-82f6-3863bb44ef7c,94,426
00d94dfc-3695-47e1-aba6-7f319dd2eb08,10,4989
676b7b4d-b1c0-4c97-8ac3-5fe665e51108,3,3981
1860189075388547142,13,1860189075388547142
3d340fc5-8c86-4d5e-974d-ae28958e61e8,1,4718
66ddd545-0aca-11e7-82f6-3863bb44ef7c,31,3263
23539f3b-fb83-4f34-b8b8-9f1f37b5e646,24,3540
14391923-6727-4359-92e9-03e0b5094753,71,5074
66de077f-0aca-11e7-82f6-3863bb44ef7c,97,3323
1835246381185208614,21,1835246381185208614
70634bc4-4d90-42d4-8f6a-3f29fa8f7f77,5,4239
7c42f9fc-d280-4841-ad96-e3cc53ee3759,20,3958
ee70b21e-4a95-4bdf-802c-50f83a76971d,2,3847
66dcecfa-0aca-11e7-82f6-3863bb44ef7c,44,3077
606c7384-75e9-4988-858a-07b88b3a9413,42,3818
32d3adc3-c3dd-4a97-a4db-95d467f3c3aa,19,3545
1abd4668-ed6b-4930-8177-17239ae75a9e,28,3902
b7af52d2-fd23-4970-8513-be7c681480c4,16,4602
36d80620-9774-487e-8eb0-cf5f18a39321,31,4544
1869439170989701358,18,1869439170989701358
1b962833-d769-418e-b1ef-5a183bb5eb1a,15,4041
d9160982-2d9b-4f08-9469-a559a7b62809,20,3711
1838070940162509196,34,1838070940162509196
edc9b877-c311-46b4-a780-59ee7e692324,31,4698
1862787688044743624,21,1862787688044743624
981f1311-004f-41c3-ba5b-3679f78aeb70,15,3601
66dd2292-0aca-11e7-82f6-3863bb44ef7c,25,3119
66dbeb1b-0aca-11e7-82f6-3863bb44ef7c,55,391
9be6c750-85b6-4e81-bace-1a8ffe941d7b,9,4909
1861683217585879154,34,1861683217585879154
1849010295160437584,20,1849010295160437584
1792225684155730482,39,1792225684155730482
d7c56fef-1bf9-4315-85af-8638c534b402,4,4244
28a2436d-a52b-4fa4-874c-e096012a926d,23,4448
8f3a6711-fd05-4ce1-acf8-9d72b4a1bf97,15,3886
4e862dc1-0652-4f29-a26f-315d763df67d,33,4282
66dbbeda-0aca-11e7-82f6-3863bb44ef7c,5,347
f47e1ce9-ff3f-49e9-9a2f-aa5be45d70da,12,3956
116dbc02-a3c1-4b65-9f73-2a09a2aa1379,19,4216
1835250199411134468,30,1835250199411134468
00284700-9d22-42ce-8485-113fed9879c1,31,3691
8ea3301f-6940-4e0f-80f0-7a3e54b2eaa5,14,3938
1864605926072998676,22,1864605926072998676
66db3e32-0aca-11e7-82f6-3863bb44ef7c,20,242
a68acb0c-4244-416a-bf59-ca55d3120cdd,5,5078
66dcc44a-0aca-11e7-82f6-3863bb44ef7c,25,3057
57f144cb-375d-4eee-b458-e288116cb8f7,13,4757
627c77c0-0088-4ba8-ba66-73e0e3d3fe77,20,4637
298d4e45-c6d2-45f1-a07a-11606026a6e4,12,3953
66ddeb67-0aca-11e7-82f6-3863bb44ef7c,38,3308
1834145204469569922,31,1834145204469569922
398ebef6-dcc2-4305-b1d2-47efafdaa85c,5,4939
66dc89ae-0aca-11e7-82f6-3863bb44ef7c,1,536
66db728c-0aca-11e7-82f6-3863bb44ef7c,24,311
66db72f1-0aca-11e7-82f6-3863bb44ef7c,24,312
3893eeef-06a8-47b1-95f2-a85454f7d5c9,11,4969
1835247598942507168,24,1835247598942507168
c229f0ca-bdd1-4aa0-8906-a3e809e12889,16,4020
66de18d7-0aca-11e7-82f6-3863bb44ef7c,19,3352
9206af28-03bf-43e3-a8b0-354792921466,3,4955
de97a7d0-fbb3-4c13-ba6a-2bbd441751fe,23,3921
c3b255d8-b690-4825-b1e9-a1d1680e5542,21,3858
1835250080052323168,15,1835250080052323168
f42b3158-3f78-4a62-964a-8cc554d69c35,22,5061
99b7c9a5-9679-417f-b884-21c4b240aa99,4,4445
c0ce2a38-04f5-4333-8818-2a3faa84f214,44,4429
1838999304404452058,23,1838999304404452058
66dc8d1d-0aca-11e7-82f6-3863bb44ef7c,4,546
1960021358478625244,2,1960021358478625244
1856767203049599002,20,1856767203049599002
1815968345907104578,35,1815968345907104578
1817432346178415570,23,1817432346178415570
08bf2fe0-219d-48cd-87c5-6163b3a2eafd,20,3616
66dc4334-0aca-11e7-82f6-3863bb44ef7c,31,480
66dc7c31-0aca-11e7-82f6-3863bb44ef7c,8,512
66de4897-0aca-11e7-82f6-3863bb44ef7c,25,3394
66dd1bf3-0aca-11e7-82f6-3863bb44ef7c,32,3107
66db43b5-0aca-11e7-82f6-3863bb44ef7c,22,258
66dccc99-0aca-11e7-82f6-3863bb44ef7c,21,3065
f47c7f15-1c30-4199-a09f-134f0f0f684b,23,5001
66dc7e75-0aca-11e7-82f6-3863bb44ef7c,35,516
7d41ac98-df88-497a-aef9-968660e6da0f,25,4123
f0115d11-c678-4274-8bb7-d486dbb63361,6,4458
3ac37967-e174-421a-bfeb-d02249fb1266,7,4401
081d243e-d75e-4e2a-bdae-a990b2397532,38,4888
8ec47777-852d-4059-a5ea-12eef71a9606,3,4660
b79bb851-130f-473d-83fc-f602aa0a4ca9,22,4016
1861680383828308814,30,1861680383828308814
66dcf30d-0aca-11e7-82f6-3863bb44ef7c,25,3082
dfb8b9c8-3006-4b76-963a-95f7471dc0a8,23,4377
16c54bf4-194b-4f26-9c49-a42901b4748d,36,4775
6dec8948-44c7-4085-9682-446a891feb42,16,3604
36aaebb9-ef10-41a5-b20b-753bf8a3fed8,7,4053
9eb98b3b-ea35-483f-91f6-d90c506152db,4,4029
1835244925191295588,10,1835244925191295588
cda60c6d-80f3-41b7-8ece-fe997f6dafb5,9,3985
3d6b7c84-7e5a-454d-aa9d-c66eb92383be,7,4629
d4c34830-972f-4cd1-81bb-071df209d065,22,4193
6ff2eec8-2b72-490a-b1c3-f9892ab3a724,58,4725
f3eb962c-314a-4431-bac7-2eb2ffbe2fd2,17,4998
7155b0a6-2545-4b02-ae8c-9c0c4220f8c3,16,4390
941ea42c-47fe-4d63-a6f5-e0e200f01633,11,5056
1848241879913802606,26,1848241879913802606
66dc210e-0aca-11e7-82f6-3863bb44ef7c,13,454
971cddfa-695e-4b44-ba8b-26154ab4a83b,16,4132
11a8d465-b4eb-466b-a6ca-055f73994231,14,3924
e0a9ed84-55f9-40f5-90fa-87db17d2f933,15,3970
66dc176f-0aca-11e7-82f6-3863bb44ef7c,54,439
1828968082192898522,6,1828968082192898522
66db9675-0aca-11e7-82f6-3863bb44ef7c,2,335
66db3583-0aca-11e7-82f6-3863bb44ef7c,30,195
c4377169-c19e-47e1-90a4-c4e14bb41601,25,4973
014a931b-8e1c-438a-8a22-f267ddd1e0d2,23,4876
e163ce54-4c39-43c5-9831-e10a2603527d,16,4996
d09709d2-e119-48c4-aa22-29432a13a35a,16,4522
66dd5960-0aca-11e7-82f6-3863bb44ef7c,15,3185
681a8bdb-65ff-4078-a5de-74927502da4e,17,4535
2de92329-48d0-4cf7-85df-172f91bbb320,21,3639
66dd8479-0aca-11e7-82f6-3863bb44ef7c,12,3214
66dd5e69-0aca-11e7-82f6-3863bb44ef7c,22,3191
f417d8da-0f15-49b0-9e3c-3c3e55c2691d,18,4518
3d1db3fa-1df5-46c8-baf3-619b729f5bda,16,4532
4a48175b-c239-4d5e-b1b8-03eda4239678,45,4537
6107e75a-2493-4e3d-a3e0-d4886d3416e5,13,3483
7478be11-37d8-49b1-a253-f0810045f6ff,29,4534
66ddda59-0aca-11e7-82f6-3863bb44ef7c,5,3272
c32d6965-4fae-4f1f-a5f2-7f2ef5f439fc,17,4521
66dd836d-0aca-11e7-82f6-3863bb44ef7c,6,3212
66ddde40-0aca-11e7-82f6-3863bb44ef7c,12,3279
66dd83fc-0aca-11e7-82f6-3863bb44ef7c,21,3213
f841ae52-0bbb-49db-b6eb-f898fbce6108,6,3638
66ddded0-0aca-11e7-82f6-3863bb44ef7c,16,3280
66dd7cab-0aca-11e7-82f6-3863bb44ef7c,34,3206
ded4386f-9f69-43c6-a566-4511920c3e39,32,4520
21c4a77d-b1ae-4262-b143-087fd14a07b8,14,4531
43318169-d1ae-4a1a-9578-23cfa3fdbac9,7,4523
e2c00264-9eea-446d-a1b7-27cef3aed403,15,3679
a59f4f11-5d52-43a2-8a32-ae71137a6af8,9,3681
66dd9183-0aca-11e7-82f6-3863bb44ef7c,5,3225
66dd8043-0aca-11e7-82f6-3863bb44ef7c,7,3210
66dd650d-0aca-11e7-82f6-3863bb44ef7c,8,3201
66dddae7-0aca-11e7-82f6-3863bb44ef7c,15,3273
915057d4-edbc-4c73-8d81-dda33d600d58,20,3677
66dddc98-0aca-11e7-82f6-3863bb44ef7c,26,3276
66dd630c-0aca-11e7-82f6-3863bb44ef7c,14,3196
33a797e8-6be2-4868-b9f6-1be157eaa0a5,30,4619
66ddd78e-0aca-11e7-82f6-3863bb44ef7c,16,3267
2290031f-e7d8-40a3-9ad6-566df493bbbc,5,5022
1849747691035224144,16,1849747691035224144
66dd5f99-0aca-11e7-82f6-3863bb44ef7c,18,3193
5f798c51-5d8b-4add-9f81-341f54a82ffa,13,4526
66dd7f10-0aca-11e7-82f6-3863bb44ef7c,7,3207
823c0615-2832-4e76-85f0-7cf527151aba,11,4525
e385c162-6a1a-4e7a-90c1-45d5b6fa1195,23,4530
66dd63de-0aca-11e7-82f6-3863bb44ef7c,7,3198
1ec24ce3-2b69-4f3a-a153-c73e583d11f3,14,3694
22cd02a2-228f-4eeb-b249-cbea51a0e219,22,4959
ccfa1f8f-f930-45f2-9cda-375c01596ca2,18,4633
fadf00cf-d84a-49e8-9607-c67154915412,15,4524
655b0878-c22b-4f8c-8675-21bf30d1eebf,19,4539
66dd6000-0aca-11e7-82f6-3863bb44ef7c,30,3194
66dd6441-0aca-11e7-82f6-3863bb44ef7c,13,3199
66dd8b48-0aca-11e7-82f6-3863bb44ef7c,16,3220
66ddd81a-0aca-11e7-82f6-3863bb44ef7c,21,3268
66dd7b37-0aca-11e7-82f6-3863bb44ef7c,36,3203
3371df76-39db-43ab-b3d6-fac0be55311f,6,4653
66dd80ac-0aca-11e7-82f6-3863bb44ef7c,7,3211
66dddf5f-0aca-11e7-82f6-3863bb44ef7c,18,3281
66dd7fe2-0aca-11e7-82f6-3863bb44ef7c,23,3209
4aecd6f2-8a84-4bed-a528-dc6870877292,6,4587
66dd5f24-0aca-11e7-82f6-3863bb44ef7c,34,3192
5faf99b8-9046-450f-9d2a-d13279b3d016,33,3791
66dddc08-0aca-11e7-82f6-3863bb44ef7c,9,3275
66ddd93e-0aca-11e7-82f6-3863bb44ef7c,11,3270
9d344652-976b-4c2d-bede-2ef19b0fbf13,14,4533
66dd5a42-0aca-11e7-82f6-3863bb44ef7c,14,3187
5aa81a37-ea1d-4bf6-ab40-4751c6b4fb08,12,3678
46813ecf-8df4-4c8f-9579-0179e0b36ba6,26,4673
bd6f422b-d7ae-4d7e-9261-653fdd8e6888,34,4649
66ddd8a8-0aca-11e7-82f6-3863bb44ef7c,17,3269
519824e4-69ba-4270-a395-17c204f328f8,23,4528
b6a13f2b-deb4-4f4d-9d67-7d23bee27c88,2,5064
66dddd28-0aca-11e7-82f6-3863bb44ef7c,18,3277
66ddddb4-0aca-11e7-82f6-3863bb44ef7c,18,3278
